ENSEMBL;Gene Symbol;logFC;logCPM;F;PValue;FDR;type
ENSG00000168918;INPP5D;-1.62497804510744;1.86063796676064;44.1209210460332;1.84535831976317e-06;3.15175484454789e-05;down
ENSG00000152766;ANKRD22;-1.63213466343828;2.91234116837464;65.717166890012;9.72024314190924e-08;3.2450300971128e-06;down
ENSG00000104967;NOVA2;-1.63233069740221;1.24705263362247;22.7141248522209;0.000118916832538466;0.000787971887043139;down
ENSG00000105538;RASIP1;-1.63562995467409;0.690114336575478;20.9090721289147;0.000186106702920052;0.00111345618496394;down
ENSG00000182040;USH1G;-1.63621805653047;0.550817468752732;22.8821572804904;0.000114178418665806;0.000766376065401774;down
ENSG00000165072;MAMDC2;-1.63777512471545;2.5600523111841;45.3045205661655;1.5320221929068e-06;2.74039979979288e-05;down
ENSG00000130066;SAT1;-1.63800228996148;9.09647688861871;577.167941828879;3.44196663372144e-16;1.20527275534191e-12;down
ENSG00000250722;SELENOP;-1.63877101957113;1.44852915016245;19.452163475813;0.000271396053967777;0.00149519023351763;down
ENSG00000085552;IGSF9;-1.63964770234244;3.61087936459356;46.2760331448867;1.31840095361135e-06;2.41701081770846e-05;down
ENSG00000103489;XYLT1;-1.64414396800808;2.75499739869152;59.0077215737136;2.21729942591629e-07;6.18628479789313e-06;down
ENSG00000003400;CASP10;-1.6458770231853;1.14932889663025;18.861872646606;0.000317581029464577;0.00169038182654129;down
ENSG00000135447;PPP1R1A;-1.6469073797836;0.758197400274492;22.9856246460225;0.000111364504214083;0.000751455226698793;down
ENSG00000279483;AC090498.1;-1.64701006542455;1.79921520824444;25.6844635365649;5.93544569475691e-05;0.000456000936303812;down
ENSG00000125510;OPRL1;-1.65049151941669;0.504453271649623;17.1168081609119;0.000513344597357532;0.00249155594303857;down
ENSG00000200997;RNU1-85P;-1.65131005932627;1.96064569743716;42.1089165744001;2.55297655109091e-06;4.0543584144832e-05;down
ENSG00000254416;AP000924.1;-1.65133213490853;0.939876418567009;15.6732048274431;0.000778435760618006;0.00345894517773973;down
ENSG00000136378;ADAMTS7;-1.65724308997563;1.16857415853954;23.2120530492508;0.000105469554418308;0.000723932482839099;down
ENSG00000158806;NPM2;-1.65733041457385;1.84048414777059;40.9558844864973;3.09006039900705e-06;4.69998084077624e-05;down
ENSG00000185745;IFIT1;-1.65803180859533;2.81195964675651;45.1579904912622;1.56742958210562e-06;2.77777742405886e-05;down
ENSG00000197168;NEK5;-1.6587596091741;2.98050450573158;57.7071071475364;2.62319221295358e-07;7.02935108712543e-06;down
ENSG00000124493;GRM4;-1.66127356524481;1.12521276958922;22.2204236883298;0.00013414064265845;0.000864681709449952;down
ENSG00000064989;CALCRL;-1.66173600059119;1.04818891586695;25.2711724897723;6.5189558912152e-05;0.000491969110852944;down
ENSG00000261338;AC021016.2;-1.66381857846844;0.433836719257394;11.9483107723407;0.0025021846395618;0.00885193695958281;down
ENSG00000119227;PIGZ;-1.66442993651414;0.468628678120709;12.7239614653812;0.0019380932646582;0.00720820222973648;down
ENSG00000065534;MYLK;-1.66571836971312;2.6323318452211;42.5363772196745;2.38072044992541e-06;3.84955465612351e-05;down
ENSG00000084628;NKAIN1;-1.6709308732951;1.03970897381933;20.1274741726858;0.000227437931175909;0.00130225205947139;down
ENSG00000185630;PBX1;-1.67984144724169;4.92934668520912;176.106938589764;2.35810600353831e-11;5.23574393293553e-09;down
ENSG00000105427;CNFN;-1.68172434712896;2.72234396196075;54.7719804102399;3.87503192166408e-07;9.28149769182143e-06;down
ENSG00000207971;MIR125B1;-1.68531852208367;0.659419249373429;13.5923690186093;0.0014678328809541;0.00572242094169062;down
ENSG00000100055;CYTH4;-1.68842003820411;0.869586028960754;19.4803950094318;0.000269381057931083;0.00148525906122979;down
ENSG00000114541;FRMD4B;-1.68982701983016;2.1099885509792;46.2089558978442;1.33204452792309e-06;2.43563906622068e-05;down
ENSG00000146411;SLC2A12;-1.69093130215775;2.62993949119421;75.8635231455466;3.14005849264031e-08;1.35565241342755e-06;down
ENSG00000100100;PIK3IP1;-1.69701522536383;0.469500413545731;13.5130273005757;0.00150506841892269;0.00583991596224425;down
ENSG00000105519;CAPS;-1.69813224852234;0.538403079291045;15.0435010664745;0.000938955945351661;0.00402939078604445;down
ENSG00000107738;VSIR;-1.7040214626627;3.13947804901973;81.0750262021358;1.84085135448357e-08;9.03502763035653e-07;down
ENSG00000234807;LINC01135;-1.70493649341756;0.42218573419046;16.5625637023071;0.000601032462588573;0.00282976845731705;down
ENSG00000142538;PTH2;-1.70893571653077;1.57452313898534;21.0491149464585;0.000179615869981032;0.00108483021990271;down
ENSG00000143603;KCNN3;-1.71414359920462;0.689637556361622;15.8716312251664;0.000734337458406065;0.0033113837421612;down
ENSG00000286511;;-1.71422445875617;0.153533882802119;12.061897153332;0.00240923881043928;0.00858609744724194;down
ENSG00000235280;MCF2L-AS1;-1.7162854618615;0.88085876655748;19.3258232640705;0.000280619571929856;0.00153512185066673;down
ENSG00000007237;GAS7;-1.7182654364658;2.18288492514536;65.5579180802395;9.90471795781846e-08;3.28310888137357e-06;down
ENSG00000105696;TMEM59L;-1.72075790439063;3.40113068231303;89.7276065826338;8.04465882405424e-09;4.78845479280301e-07;down
ENSG00000178947;SMIM10L2A;-1.7221613777594;0.982776720405827;18.6572476401204;0.000335564773667767;0.00176993968856136;down
ENSG00000152784;PRDM8;-1.72275053837256;0.571974019574037;13.077251188826;0.00172916711458047;0.00654945263233367;down
ENSG00000172318;B3GALT1;-1.72798231546061;0.818313703405739;23.2910334810828;0.000136772728620768;0.000877197777091154;down
ENSG00000004799;PDK4;-1.73049833583627;3.32665782388909;101.19278676581;2.95808306759605e-09;2.26107464205101e-07;down
ENSG00000172794;RAB37;-1.73434460480695;2.17157405468264;56.3250415022189;3.14620860859977e-07;7.97017573154994e-06;down
ENSG00000183044;ABAT;-1.73640911442716;2.16358166586222;55.5082193570686;3.50866541514084e-07;8.56530747416929e-06;down
ENSG00000205361;MT1DP;-1.74327362037506;0.604496281202095;12.365710739768;0.00217889704460233;0.00791441492077316;down
ENSG00000103227;LMF1;-1.74803891119237;1.69462641934009;26.2420432137872;5.23748759306547e-05;0.00041720943309681;down
ENSG00000186897;C1QL4;-1.75407796960977;0.710819939703778;29.9823516066052;2.35282234488593e-05;0.000222573266298912;down
ENSG00000276851;AC002401.4;-1.75494019512207;0.679082599268816;13.9497565456527;0.00131228374452302;0.00525815669389515;down
ENSG00000153993;SEMA3D;-1.75827147755042;3.11201812897114;84.1182497855005;1.36500983854458e-08;7.09805116043183e-07;down
ENSG00000103888;CEMIP;-1.75901137304184;3.41396022878162;35.4202238386139;8.16649266817121e-06;9.84766374503267e-05;down
ENSG00000200087;SNORA73B;-1.76020503708196;0.561385537836492;17.1339457978991;0.000510868575578565;0.00248212213796213;down
ENSG00000197093;GAL3ST4;-1.76072502175984;1.5962289779749;32.5025099951057;1.42053721247387e-05;0.000149224464403781;down
ENSG00000090238;YPEL3;-1.76085600763928;0.572755996915163;19.1360100862471;0.000295134156102698;0.00159721627836827;down
ENSG00000252835;SCARNA21;-1.76125938575388;0.880603094950838;16.2772741962114;0.000652526427918062;0.00302136367882087;down
ENSG00000021300;PLEKHB1;-1.76339409864064;3.48007932524308;86.2211851691099;1.11586683994738e-08;6.09716615515001e-07;down
ENSG00000160460;SPTBN4;-1.76575849585037;0.561959378436222;18.9584145601709;0.000309467922667357;0.00165349018421352;down
ENSG00000151150;ANK3;-1.76787560920423;3.95369660368483;161.108592849015;5.23536565159851e-11;9.27774246408821e-09;down
ENSG00000185585;OLFML2A;-1.77173273481656;1.27371996621807;21.6278819634564;0.000155317680559744;0.000968606204043555;down
ENSG00000079101;CLUL1;-1.77459371632904;0.504959010776499;16.4918091533371;0.000613371000765079;0.00287624323121084;down
ENSG00000170345;FOS;-1.77530148058039;6.69920370255665;102.355175515428;2.68721824381168e-09;2.09993345220323e-07;down
ENSG00000170915;PAQR8;-1.77562801945518;3.50045608199094;91.317923989708;6.95930490193567e-09;4.26861331668489e-07;down
ENSG00000111319;SCNN1A;-1.77953463094608;4.98669662537548;135.841126714657;2.36384632233906e-10;2.90048090849814e-08;down
ENSG00000165731;RET;-1.78091290862282;2.88764517471625;87.7864557995826;9.62938312038258e-09;5.54303749332969e-07;down
ENSG00000235169;SMIM1;-1.78342373956307;1.51920867853595;42.1075743958493;2.55353857818108e-06;4.0543584144832e-05;down
ENSG00000121089;NACA3P;-1.78779019048536;0.845378215400231;21.5203045142958;0.000159544753694276;0.000991872006522457;down
ENSG00000134013;LOXL2;-1.79634496484247;4.52237221720613;183.926651078597;1.59367225739137e-11;3.98076563149829e-09;down
ENSG00000182732;RGS6;-1.79657606903362;1.84307047077372;36.7965590064052;6.35551182365449e-06;8.05261769830425e-05;down
ENSG00000170899;GSTA4;-1.80590709465956;0.870654531106064;21.5857711545867;0.000156957457104114;0.000977183352435559;down
ENSG00000221164;SNORA11F;-1.80860245422316;2.80267022234411;81.8698749138452;1.70104747485214e-08;8.40786292517021e-07;down
ENSG00000186862;PDZD7;-1.81098789808199;2.21131563488969;29.2017906621645;2.76573151351529e-05;0.000252361724794859;down
ENSG00000118292;C1orf54;-1.81191356231099;0.889204239783552;16.8210587914873;0.000558231583525998;0.00266594175157448;down
ENSG00000188897;AC099489.1;-1.81228147571738;1.16207422718746;22.570275476556;0.000123145927832678;0.000808164943922684;down
ENSG00000132386;SERPINF1;-1.81489534824527;0.266248574516498;16.5679951819676;0.00060009668902513;0.00282631396837829;down
ENSG00000168062;BATF2;-1.81728953668248;0.346517939519958;14.8061874621311;0.0010086811510342;0.00427558543656556;down
ENSG00000274292;AC084018.2;-1.82241893559544;0.446186073107651;12.6235757268544;0.00200245218245625;0.0073944828743923;down
ENSG00000117600;PLPPR4;-1.82547128935041;0.860411853329249;21.3784280709977;0.000165314827896111;0.00101873857571428;down
ENSG00000238741;SCARNA7;-1.82841903340027;0.434673818833078;16.8064981625277;0.000560550872095876;0.00267610429995806;down
ENSG00000134668;SPOCD1;-1.83305670396338;0.371165288050935;21.4329376841656;0.000163071141876044;0.00100752611862284;down
ENSG00000202538;RNU4-2;-1.83331275522866;2.1954244959465;30.2791945536617;2.2140387124916e-05;0.000211977915881811;down
ENSG00000183691;NOG;-1.83883796504282;2.6837070922842;56.0285709049788;3.27276628265913e-07;8.18952679102611e-06;down
ENSG00000090539;CHRD;-1.83915149617689;1.26266309084111;28.8655809378254;2.96767545543366e-05;0.000266272253179;down
ENSG00000117643;MAN1C1;-1.84149309404464;0.93979347164456;19.9157373569092;0.000240310791390652;0.00135488405883613;down
ENSG00000147408;CSGALNACT1;-1.84489477926268;0.293385556474547;14.9572758636819;0.000963653609403972;0.00411716148086218;down
ENSG00000163762;TM4SF18;-1.84494498632873;3.55134243455957;21.0609027319141;0.000179081022378714;0.00108253471954773;down
ENSG00000221890;NPTXR;-1.85077723387007;5.00139224989822;62.1891839717239;1.48691793684527e-07;4.57121057155861e-06;down
ENSG00000120738;EGR1;-1.85288506378992;7.56606039014182;660.939980308838;9.28178886322477e-17;6.49168313093941e-13;down
ENSG00000179344;HLA-DQB1;-1.85842404358051;1.17783648942725;29.088055563971;2.83229927497906e-05;0.000256594574212481;down
ENSG00000143847;PPFIA4;-1.85908194052563;0.845162917031741;26.6241209412454;4.81161619588472e-05;0.000390840485926146;down
ENSG00000029534;ANK1;-1.85917646872008;1.34370096202631;37.6407036996233;5.46653628602699e-06;7.19340635643891e-05;down
ENSG00000186998;EMID1;-1.86524452512738;1.80017154138904;47.7632635031965;1.05217376339598e-06;2.01062931726543e-05;down
ENSG00000121753;ADGRB2;-1.86573014974537;1.19349338385766;34.7534490614284;9.24268758688046e-06;0.000107291878809364;down
ENSG00000168481;LGI3;-1.86591708924391;0.679805654269142;22.0276642595912;0.000140657986087315;0.00089575857482514;down
ENSG00000087076;HSD17B14;-1.86609032521682;0.293660876896751;15.3683028239831;0.000852013150120885;0.00372203620983477;down
ENSG00000105289;TJP3;-1.86638251178929;3.82681068285601;161.093340032782;5.23978878083335e-11;9.27774246408821e-09;down
ENSG00000113140;SPARC;-1.86679191002341;5.75349340037956;572.497096483173;3.72268614299623e-16;1.20527275534191e-12;down
ENSG00000074181;NOTCH3;-1.87258819935801;3.63982216346073;171.109395742158;3.05441358974674e-11;6.27133022547659e-09;down
ENSG00000123358;NR4A1;-1.87945843533556;4.75595756789293;214.192721142928;3.98514364302027e-12;1.39360473196419e-09;down
ENSG00000109107;ALDOC;-1.88787673279378;3.5094570517481;144.701349632989;1.35710039687952e-10;1.91748690419704e-08;down
ENSG00000105639;JAK3;-1.88952088139857;1.03261760927446;25.0248486905853;6.89663994295777e-05;0.000515332262404344;down
ENSG00000289007;;-1.89003092328332;0.904447300119751;13.0189528240424;0.00176185343147155;0.0066571598593798;down
ENSG00000149654;CDH22;-1.89411428731631;1.993951016051;56.2362810558072;3.18352438478926e-07;8.03811174989749e-06;down
ENSG00000174950;CD164L2;-1.8953834235294;0.958687277326245;27.6303152259259;3.86184654396174e-05;0.000327987306963793;down
ENSG00000131094;C1QL1;-1.89773047136497;0.472059355713339;19.0108674789407;0.000305156052076804;0.00163733136035686;down
ENSG00000185477;GPRIN3;-1.89781187431126;1.38587709750155;38.1103406832644;5.03192114876713e-06;6.80062927815986e-05;down
ENSG00000006611;USH1C;-1.90521468900501;2.83888227954364;122.253534354586;5.90820110110379e-10;6.45655601579998e-08;down
ENSG00000116741;RGS2;-1.9066999576042;6.73950723923472;321.705957114049;9.09729175288781e-14;7.95330731496217e-11;down
ENSG00000171408;PDE7B;-1.91265248128317;0.560908486517302;16.0185615089283;0.00070346292764076;0.0032104533219703;down
ENSG00000288816;;-1.91513834949319;3.30319489570061;105.305259368445;2.11457793054752e-09;1.78185036701799e-07;down
ENSG00000240065;PSMB9;-1.91584224970911;2.5554180461303;95.4095946171743;4.83857360614993e-09;3.20767618970736e-07;down
ENSG00000133216;EPHB2;-1.91604752582082;4.33236297800155;195.890543435278;9.00230448051038e-12;2.51848470146758e-09;down
ENSG00000125726;CD70;-1.91778286101982;1.89477689135389;60.5173159092696;1.83066990858561e-07;5.36842991222129e-06;down
ENSG00000187957;DNER;-1.92606997025635;3.18542864312954;110.514617148189;1.40391921083007e-09;1.28353084451575e-07;down
ENSG00000159337;PLA2G4D;-1.92609563077649;0.0775552621206952;14.8964589854867;0.000981505392951922;0.00418448565577918;down
ENSG00000197872;FAM49A;-1.927622264993;1.0983066287819;32.2154401024269;1.50263728066146e-05;0.000155651093791439;down
ENSG00000111052;LIN7A;-1.93466767960827;1.77613200611452;55.5640454081592;3.48248195516671e-07;8.53385481059364e-06;down
ENSG00000132003;ZSWIM4;-1.93598840812341;0.931979944067415;23.5686996690818;9.68700584029222e-05;0.000673803270482385;down
ENSG00000263934;SNORD3A;-1.939605013377;0.851586179300453;17.8220186193842;0.000421567516798286;0.00213191844720695;down
ENSG00000064300;NGFR;-1.94408731049644;1.66974675655014;58.8040118021056;2.27602789326494e-07;6.27950259782839e-06;down
ENSG00000155792;DEPTOR;-1.94462846009456;3.39112427608398;157.688457494492;6.33831699486859e-11;1.04306327204967e-08;down
ENSG00000270959;LPP-AS2;-1.94526471546425;0.796281766775631;23.6447558708604;9.51380132102342e-05;0.000664398666392789;down
ENSG00000125384;PTGER2;-1.946851955972;0.319185370154859;18.9186009691002;0.000312785686913996;0.00166850997965345;down
ENSG00000167964;RAB26;-1.95236704555785;3.21382774538055;106.305699275406;1.95204352226533e-09;1.68550523391651e-07;down
ENSG00000079385;CEACAM1;-1.96536503839297;0.644971430317498;12.0487189961335;0.00241982348826687;0.00861723293123139;down
ENSG00000198515;CNGA1;-1.96923419263184;1.66377715229412;38.7696682770135;4.48463949899802e-06;6.20792093429297e-05;down
ENSG00000205593;DENND6B;-1.97337921204184;1.11776217527857;27.4821753768053;3.9876838732736e-05;0.000336427756449645;down
ENSG00000245648;AC022075.1;-1.97386924761626;4.98277589923512;224.759895253664;2.56186752643955e-12;1.02386865599533e-09;down
ENSG00000011028;MRC2;-1.97551598758749;2.92774628293862;70.7961557628775;5.43320089686965e-08;2.0147052231892e-06;down
ENSG00000020181;ADGRA2;-1.97897771698505;2.62597828123711;71.8804683457846;4.81933584926575e-08;1.82690704226367e-06;down
ENSG00000233085;BX322234.2;-1.99384468693585;0.225538204860322;19.5469844476614;0.000264693397581732;0.00146518846275159;down
ENSG00000184384;MAML2;-2.00062405886785;3.64041982544173;126.354015994436;4.44113632591589e-10;5.13410040718276e-08;down
ENSG00000176641;RNF152;-2.0086502604116;2.25503176985221;84.9954659871659;1.2543263750874e-08;6.62094993763117e-07;down
ENSG00000142449;FBN3;-2.01908456545041;0.899009726222362;28.5628199310832;3.16349622752116e-05;0.00028024689823031;down
ENSG00000099994;SUSD2;-2.03570765436292;3.35533364604254;217.960700605507;3.39657985042384e-12;1.28409078237105e-09;down
ENSG00000088340;FER1L4;-2.04571070050602;1.40865264135625;60.2787646342694;1.88648549081353e-07;5.47472179367212e-06;down
ENSG00000151224;MAT1A;-2.05073631782157;0.748210283492391;22.6517203509255;0.000120731493175025;0.000796975991756606;down
ENSG00000205795;CYS1;-2.05279052321235;2.31812683277181;64.8642221592312;1.07545091198291e-07;3.51481480299461e-06;down
ENSG00000130303;BST2;-2.05417410536481;0.458983636512098;22.9248551710364;0.000113007807518682;0.000759977505563134;down
ENSG00000111199;TRPV4;-2.07015392203853;0.399109559576808;22.6847387947081;0.000119767574496426;0.000793233348511369;down
ENSG00000198959;TGM2;-2.0735458491099;4.41180041940512;150.406536622533;9.64367943388163e-11;1.49884208801262e-08;down
ENSG00000184489;PTP4A3;-2.07901325832963;2.20200470945469;97.0873872629965;4.18429310078329e-09;2.91193492008739e-07;down
ENSG00000139364;TMEM132B;-2.09147248750947;0.968354286607722;35.149049149372;8.58656071636927e-06;0.000101675682293255;down
ENSG00000200972;RNU5A-8P;-2.09725777666299;1.0883428522719;35.1523675164952;8.58127870168122e-06;0.000101675682293255;down
ENSG00000100302;RASD2;-2.09840949179519;0.047796492092648;24.4313241580463;7.90970016789413e-05;0.000574459428600743;down
ENSG00000239039;SNORD13;-2.10590452924788;4.0535528368671;157.215763586001;6.50991616587485e-11;1.0588454340495e-08;down
ENSG00000153234;NR4A2;-2.1070327428507;6.16082893576708;340.833922492165;5.27764507588653e-14;4.92157995476672e-11;down
ENSG00000136883;KIF12;-2.11608964652553;1.03322898195754;35.8833768583358;7.50040237018197e-06;9.18700773678681e-05;down
ENSG00000162496;DHRS3;-2.11731236270196;4.56898232248691;294.028088190618;2.11697547416317e-13;1.48727375902764e-10;down
ENSG00000137726;FXYD6;-2.12099722071857;0.898965365430161;25.6749839302403;5.94816579404941e-05;0.000456657207064562;down
ENSG00000087116;ADAMTS2;-2.12864519576034;1.0502164641177;22.5099817402257;0.000124967640969762;0.000818757546550365;down
ENSG00000143412;ANXA9;-2.13002385890346;1.39228795505348;36.6700384696282;6.50197245172393e-06;8.20104514469921e-05;down
ENSG00000142303;ADAMTS10;-2.13572014761113;0.777599580951264;23.9213783255506;8.91204985945419e-05;0.000630268233756889;down
ENSG00000149294;NCAM1;-2.17369700301381;3.52394972787933;62.8288796168507;1.37474335892233e-07;4.28283075826403e-06;down
ENSG00000151962;RBM46;-2.17397665839433;0.548915751177006;19.9387068980786;0.000238876174610108;0.0013474116357198;down
ENSG00000102934;PLLP;-2.17406313967379;2.94047478223034;96.1093410022323;4.55292556032529e-09;3.09754367760366e-07;down
ENSG00000244694;PTCHD4;-2.17407657490724;1.55349121577211;39.074190222263;4.25428583004463e-06;5.95963076876445e-05;down
ENSG00000165507;DEPP1;-2.17473738040816;1.69446700114126;51.6733929393952;5.9524796441948e-07;1.28630892910042e-05;down
ENSG00000180644;PRF1;-2.17774519853523;0.280292091329829;15.7359130356011;0.000764190957708578;0.00340864257539145;down
ENSG00000135407;AVIL;-2.17963505994062;0.320037604282296;19.7629168739657;0.000250101127160643;0.00139880630416756;down
ENSG00000105641;SLC5A5;-2.18199330581867;0.197925348053959;23.1814110337356;0.000106246782998728;0.000726292865264692;down
ENSG00000169583;CLIC3;-2.19598135177799;1.06777518311558;29.1470693097966;2.79754152581453e-05;0.000254103966643465;down
ENSG00000168675;LDLRAD4;-2.21491874148574;0.480911980807887;16.8211796824049;0.000558212371855634;0.00266594175157448;down
ENSG00000053918;KCNQ1;-2.23524964955569;3.13112286032725;159.765109808163;5.64120068895735e-11;9.39394229013517e-09;down
ENSG00000105516;DBP;-2.23572157810068;3.34733201068617;214.548298933912;3.92506496080239e-12;1.39360473196419e-09;down
ENSG00000140279;DUOX2;-2.24003963924454;0.320330667109655;25.9406908105308;5.60273724751825e-05;0.000437992340134961;down
ENSG00000235750;KIAA0040;-2.27439683624528;6.32258891585479;480.399672523905;2.01155334603772e-15;4.68960136739594e-12;down
ENSG00000123453;SARDH;-2.2845171320411;0.550471340906506;26.4959605188863;4.95005453510704e-05;0.000398772005963007;down
ENSG00000171992;SYNPO;-2.31463989202723;2.58488155780796;112.107826198576;1.24270874907847e-09;1.17452770149389e-07;down
ENSG00000184845;DRD1;-2.34637489756183;0.773015004481668;12.4723198612264;0.00215870077322527;0.0078636923921096;down
ENSG00000185432;METTL7A;-2.34748323413411;3.03538374202937;111.021295375162;1.3502837399423e-09;1.24261637857321e-07;down
ENSG00000254343;AC091563.1;-2.34895855524403;1.23832738759102;61.6192024863836;1.59539524944989e-07;4.82313757856023e-06;down
ENSG00000125740;FOSB;-2.36746628693773;4.05598844080154;267.08578810562;5.19233248067153e-13;2.90521386958534e-10;down
ENSG00000165272;AQP3;-2.38213588605812;4.95880938687785;384.157505142053;1.69936211750304e-14;2.22019105930292e-11;down
ENSG00000162490;DRAXIN;-2.38485135598897;1.55826230823596;30.9004251137344;1.95186904849051e-05;0.000191329672391628;down
ENSG00000199377;RNU5F-1;-2.41573060932805;2.28579948885263;106.912089771509;1.86024998891421e-09;1.62632355280825e-07;down
ENSG00000173227;SYT12;-2.41811154477732;0.254894260846801;17.4895584327332;0.00046235468345091;0.00229585279095184;down
ENSG00000252712;SCARNA14;-2.43658758760561;2.97940892342346;76.4600463607417;2.9495217734232e-08;1.3266209185416e-06;down
ENSG00000124406;ATP8A1;-2.44594333326113;1.61112155244602;67.1207776377775;8.24844239134559e-08;2.83487007789047e-06;down
ENSG00000247095;MIR210HG;-2.45990325472435;1.42029411088191;72.241302868647;4.63231750493709e-08;1.77040593603989e-06;down
ENSG00000239713;APOBEC3G;-2.47314329997646;1.11057416310947;13.6639365805406;0.00143511899361311;0.00561680035888645;down
ENSG00000221676;RNU6ATAC;-2.48243789278097;0.108742988485012;20.1717534254278;0.000224843247653622;0.0012928301902605;down
ENSG00000108387;SEPT4;-2.5089715197292;0.639860211505382;25.9512266314186;5.58950380926757e-05;0.000437526464935841;down
ENSG00000174460;ZCCHC12;-2.52067673687471;1.8364853127587;91.0551393531007;7.1269441862029e-09;4.32772140167618e-07;down
ENSG00000150625;GPM6A;-2.52426309252461;2.94332679196919;140.776738058521;1.72867172670687e-10;2.2811943502996e-08;down
ENSG00000164379;FOXQ1;-2.53985956647728;1.85098094434732;33.6986066179045;1.12786059090972e-05;0.000124617013788666;down
ENSG00000196104;SPOCK3;-2.54907999752561;0.460062030837691;35.7264378832358;7.71915376160398e-06;9.38936509380501e-05;down
ENSG00000058335;RASGRF1;-2.57105946537507;0.77876811681994;52.8523259833503;5.04445895934112e-07;1.14177818646057e-05;down
ENSG00000095370;SH2D3C;-2.60599226346742;0.167509993290981;19.5881623687042;0.000261839709136697;0.00145054013916995;down
ENSG00000117115;PADI2;-2.62511106011471;0.360377491635848;28.9478452839515;2.91680393443846e-05;0.000262888230895136;down
ENSG00000110195;FOLR1;-2.69319332630071;1.22915605625547;59.4318657792422;2.10029972745494e-07;5.95922770540359e-06;down
ENSG00000137571;SLCO5A1;-2.69463434595484;0.184117013283119;34.1852454125572;1.02837672414787e-05;0.000116477195282433;down
ENSG00000122877;EGR2;-2.69580968597214;1.45694655301982;80.452738182908;1.95913993810187e-08;9.44981015661e-07;down
ENSG00000182870;GALNT9;-2.74650808824284;0.448459660378458;19.9384991271977;0.000238889108992357;0.0013474116357198;down
ENSG00000207205;RNVU1-15;-2.77915456144975;0.333502436357394;26.5074526854034;4.93746325764209e-05;0.000398070524771744;down
ENSG00000277610;RNVU1-4;-2.7795843371101;0.807486938795704;44.233013906297;1.81284878418714e-06;3.1114268457926e-05;down
ENSG00000161681;SHANK1;-2.78622242495867;0.62991492018363;43.892391335595;1.91364417895637e-06;3.23285685691325e-05;down
ENSG00000201183;RNVU1-3;-2.79068226702497;0.482607640466338;23.2350480487083;0.000104890409021684;0.000720986261127917;down
ENSG00000271447;MMP28;-2.80445584331131;0.52852315700925;26.1897403100267;5.29895124585025e-05;0.000420429552053053;down
ENSG00000251733;SCARNA8;-2.85011202791058;1.59984940167914;56.088219632742;3.24685979535067e-07;8.13926071995792e-06;down
ENSG00000171385;KCND3;-2.85290204774282;1.06498424349904;48.8710545669427;8.92365975513416e-07;1.75054498212064e-05;down
ENSG00000115596;WNT6;-2.91541094745936;0.618287028592055;28.7380030851504;3.04851323059206e-05;0.000271608936748546;down
ENSG00000177694;NAALADL2;-2.95611281775824;0.196617272488041;19.9676877187632;0.000237079577995866;0.00134099942547077;down
ENSG00000251898;SCARNA11;-3.09166009848716;1.22156303610152;40.8142010552325;3.16422604000736e-06;4.78719461874657e-05;down
ENSG00000254911;SCARNA9;-3.09589312166796;2.19218196191604;48.0878359058369;1.00231008079784e-06;1.9338363324414e-05;down
ENSG00000100170;SLC5A1;-3.49629615089254;0.536549270614543;20.5332664377638;0.000204840664942732;0.00119737201053863;down
ENSG00000252947;SCARNA1;-3.52505554213167;0.891746071837774;30.7375845458089;2.01711304309491e-05;0.000196759952906636;down
ENSG00000167711;SERPINF2;-3.58184898012545;0.226342096193451;59.1103321498198;2.18835066129533e-07;6.1467166767468e-06;down
ENSG00000188488;SERPINA5;-3.69782811491728;4.01326133402029;376.402993456295;2.06236090525688e-14;2.22019105930292e-11;down
ENSG00000172348;RCAN2;-3.70092704351199;0.539022647699678;39.1584045609815;4.19290520788576e-06;5.90043843540302e-05;down
ENSG00000274210;RF00003;-3.71364357950423;1.95067720100798;92.3685016283552;6.33115963933454e-09;4.04384753584527e-07;down
ENSG00000131771;PPP1R1B;-3.7389630262928;0.752258800285905;58.7549807908612;2.29041757162823e-07;6.30676397479048e-06;down
ENSG00000186007;LEMD1;-3.90412420496591;2.15340997508029;163.527979704522;4.58312591978494e-11;8.54783538212689e-09;down
ENSG00000212195;RF00012;-3.97301561508666;2.71830457011277;142.051179035477;1.5969907678687e-10;2.12749589151879e-08;down
ENSG00000221303;SNORA79;-4.00181627514007;2.66977572221619;143.46583078537;1.46360678777581e-10;2.00715017131451e-08;down
ENSG00000199879;RNU1-120P;-4.02572481023192;0.96974792653298;66.1704545616489;9.21553299928974e-08;3.10618977335096e-06;down
ENSG00000142619;PADI3;-5.08995434082062;1.29770486109135;133.778381431536;2.70214699380463e-10;3.28675062168167e-08;down
ENSG00000158201;ABHD3;1.01218441565097;6.27936009471505;100.341630729593;3.17546831042588e-09;2.38808874872243e-07;up
ENSG00000124641;MED20;1.01273605064213;4.0312793582538;51.7051712696164;5.92576563591052e-07;1.28630892910042e-05;up
ENSG00000140297;GCNT3;1.0134642905518;2.05523162289502;12.3314275172403;0.00220362588937626;0.00798557485507647;up
ENSG00000144366;GULP1;1.01639288494352;6.98284987811949;143.138107403383;1.49337850400225e-10;2.00859408788303e-08;up
ENSG00000178381;ZFAND2A;1.02425288270324;3.62592023092123;50.0386354595512;7.52320669368877e-07;1.54529537784609e-05;up
